timestamp,task_id,step,drift_score,drift_velocity,vlm_forward_ms,acc_overhead_ms,threshold,intervention_active
1772318044.3958108,2619,0,0.0047,0.0047,559.68,26.59,0.075,0
1772318044.45485,2619,1,0.0083,0.0036,53.71,3.52,0.075,0
1772318044.7169995,131386001,0,0.0301,0.0301,189.17,53.68,0.075,0
1772318044.7622614,131386001,1,0.0102,-0.0199,41.06,3.53,0.075,0
1772318044.805023,131386001,2,0.0186,0.0084,38.58,3.59,0.075,0
1772318044.8480728,131386001,3,0.0193,0.0007,38.97,3.53,0.075,0
1772318044.8893137,131386001,4,0.0117,-0.0076,37.16,3.53,0.075,0
1772318044.93169,131386001,5,0.0566,0.0449,38.15,3.64,0.075,0
1772318045.347719,655,0,0.0741,0.0741,305.02,78.82,0.075,0
1772318045.3941736,655,1,0.0679,-0.0062,42.11,3.75,0.075,0
1772318045.4879475,alf_v_0,0,0.0176,0.0176,73.22,16.95,0.075,0
1772318045.534192,alf_v_0,1,0.0838,0.0662,40.99,4.52,0.075,1
1772318045.5826373,alf_v_0,2,0.0238,-0.06,43.81,3.64,0.075,0
1772318045.6254716,alf_v_0,3,0.0051,-0.0187,38.44,3.75,0.075,0
1772318045.6669123,alf_v_0,4,0.0074,0.0022,37.21,3.62,0.075,0
1772318045.7083187,alf_v_0,5,0.041,0.0336,37.13,3.72,0.075,0
1772318045.749559,alf_v_0,6,0.0275,-0.0135,37.17,3.46,0.075,0
1772318045.794041,alf_v_0,7,0.074,0.0464,40.12,3.82,0.075,0
1772318045.838097,alf_v_0,8,0.0437,-0.0303,39.6,3.89,0.075,0
1772318045.8841507,alf_v_0,9,0.1052,0.0615,41.56,3.67,0.075,1
1772318045.928239,alf_v_0,10,0.0592,-0.046,39.96,3.67,0.075,0
1772318045.9718997,alf_v_0,11,0.1143,0.0551,39.55,3.54,0.075,1
1772318046.0171182,alf_v_0,12,0.0704,-0.0439,41.19,3.59,0.075,0
1772318046.0590937,alf_v_0,13,0.1277,0.0573,37.54,3.9,0.075,1
1772318046.1021428,alf_v_0,14,0.0981,-0.0295,38.65,3.93,0.075,1
1772318046.14552,alf_v_0,15,0.1264,0.0282,39.18,3.71,0.075,1
1772318046.1933854,alf_v_0,16,0.0944,-0.0319,43.51,3.95,0.075,1
1772318046.2351415,alf_v_0,17,0.1254,0.031,37.71,3.58,0.075,1
1772318046.2770405,alf_v_0,18,0.0912,-0.0342,37.54,3.93,0.075,1
1772318046.317591,alf_v_0,19,0.1246,0.0333,36.48,3.65,0.075,1
1772318046.362635,alf_v_0,20,0.0895,-0.0351,40.75,3.85,0.075,1
1772318046.4090238,alf_v_0,21,0.1241,0.0346,41.52,3.91,0.075,1
1772318046.4552443,alf_v_0,22,0.0887,-0.0353,42.23,3.57,0.075,1
1772318046.5004158,alf_v_0,23,0.1241,0.0354,41.21,3.52,0.075,1
1772318046.5482438,alf_v_0,24,0.0887,-0.0354,43.0,4.01,0.075,1
1772318046.594634,alf_v_0,25,0.1241,0.0354,42.21,3.74,0.075,1
1772318046.6422377,alf_v_0,26,0.0886,-0.0354,43.18,3.96,0.075,1
1772318046.6881487,alf_v_0,27,0.1242,0.0356,41.75,3.65,0.075,1
1772318046.7331393,alf_v_0,28,0.0882,-0.036,41.0,3.55,0.075,1
1772318046.7821352,alf_v_0,29,0.1244,0.0361,44.59,3.96,0.075,1
1772318046.8274643,alf_v_0,30,0.0879,-0.0365,40.89,4.0,0.075,1
1772318046.8711264,alf_v_0,31,0.1243,0.0364,39.51,3.68,0.075,1
1772318046.9207895,alf_v_0,32,0.0869,-0.0374,45.58,3.64,0.075,1
1772318046.9652593,alf_v_0,33,0.1244,0.0375,40.04,4.0,0.075,1
1772318047.009624,alf_v_0,34,0.0854,-0.0389,39.96,3.98,0.075,1
1772318047.0511386,alf_v_0,35,0.1242,0.0388,37.46,3.6,0.075,1
1772318047.097102,alf_v_0,36,0.0832,-0.0409,41.15,4.4,0.075,1
1772318047.1463208,alf_v_0,37,0.1239,0.0407,44.99,3.81,0.075,1
1772318047.1901429,alf_v_0,38,0.0806,-0.0433,39.69,3.64,0.075,1
1772318047.2394686,alf_v_0,39,0.1236,0.043,45.16,3.58,0.075,1
1772318047.286589,alf_v_0,40,0.078,-0.0456,43.07,3.6,0.075,1
1772318047.3327649,alf_v_0,41,0.123,0.045,42.28,3.45,0.075,1
1772318047.374739,alf_v_0,42,0.0757,-0.0473,37.93,3.66,0.075,1
1772318047.4173927,alf_v_0,43,0.1222,0.0465,38.65,3.58,0.075,1
1772318047.4693012,alf_v_0,44,0.0738,-0.0483,47.79,3.69,0.075,0
1772318047.516371,alf_v_0,45,0.1321,0.0583,42.84,3.65,0.075,1
1772318047.55833,alf_v_0,46,0.0905,-0.0416,37.8,3.7,0.075,1
1772318047.600089,alf_v_0,47,0.13,0.0395,37.86,3.47,0.075,1
1772318047.6408818,alf_v_0,48,0.0901,-0.0399,36.85,3.56,0.075,1
1772318047.6811018,alf_v_0,49,0.1273,0.0372,36.26,3.55,0.075,1
1772318047.7202802,alf_v_0,50,0.0904,-0.0369,35.29,3.52,0.075,1
1772318047.7619913,alf_v_0,51,0.1232,0.0328,37.32,4.03,0.075,1
1772318047.8062887,alf_v_0,52,0.091,-0.0322,39.96,3.93,0.075,1
1772318047.8574622,alf_v_0,53,0.1184,0.0274,46.19,4.44,0.075,1
1772318047.9044044,alf_v_0,54,0.0918,-0.0266,42.45,3.56,0.075,1
1772318047.9512796,alf_v_0,55,0.1129,0.0211,42.84,3.63,0.075,1
1772318047.9989362,alf_v_0,56,0.0929,-0.0199,43.63,3.59,0.075,1
1772318048.0416448,alf_v_0,57,0.1074,0.0144,38.59,3.68,0.075,1
1772318048.0845547,alf_v_0,58,0.0941,-0.0133,38.88,3.58,0.075,1
1772318048.1270597,alf_v_0,59,0.103,0.0089,38.11,3.97,0.075,1
1772318048.16893,alf_v_0,60,0.0948,-0.0082,37.86,3.56,0.075,1
1772318048.211083,alf_v_0,61,0.0988,0.004,37.85,3.91,0.075,1
1772318048.254583,alf_v_0,62,0.0954,-0.0035,39.61,3.48,0.075,1
1772318048.2978427,alf_v_0,63,0.0958,0.0004,39.18,3.64,0.075,1
1772318048.340857,alf_v_0,64,0.096,0.0002,38.91,3.67,0.075,1
1772318048.3845942,alf_v_0,65,0.0934,-0.0026,38.6,4.7,0.075,1
1772318048.4261672,alf_v_0,66,0.0963,0.0029,37.21,3.96,0.075,1
1772318048.4677706,alf_v_0,67,0.0916,-0.0048,37.52,3.59,0.075,1
1772318048.5101905,alf_v_0,68,0.0967,0.0051,37.93,4.03,0.075,1
