timestamp,task_id,step,drift_score,drift_velocity,vlm_forward_ms,acc_overhead_ms,threshold,intervention_active
1772315156.4708982,fleet_test_qwen2.5-vl-3b,0,0.0138,0.0138,51.03,48.07,0.075,0
1772315156.510225,fleet_test_qwen2.5-vl-3b,1,0.0058,-0.008,34.41,3.94,0.075,0
1772315156.5482624,fleet_test_qwen2.5-vl-3b,2,0.0216,0.0158,33.88,3.68,0.075,0
1772315156.5821412,fleet_test_qwen2.5-vl-3b,3,0.0148,-0.0068,29.79,3.48,0.075,0
1772315156.6181273,fleet_test_qwen2.5-vl-3b,4,0.0164,0.0016,32.24,3.29,0.075,0
1772315156.6478567,fleet_test_qwen2.5-vl-3b,5,0.0196,0.0032,25.8,3.56,0.075,0
1772315156.677341,fleet_test_qwen2.5-vl-3b,6,0.0308,0.0112,25.07,4.02,0.075,0
1772315156.7072363,fleet_test_qwen2.5-vl-3b,7,0.0039,-0.0269,25.88,3.67,0.075,0
1772315156.7372136,fleet_test_qwen2.5-vl-3b,8,0.0213,0.0174,26.38,3.26,0.075,0
1772315156.7666311,fleet_test_qwen2.5-vl-3b,9,0.0306,0.0093,25.8,3.25,0.075,0
1772315156.7952635,fleet_test_qwen2.5-vl-3b,10,0.057,0.0264,24.89,3.41,0.075,0
1772315156.8243608,fleet_test_qwen2.5-vl-3b,11,0.0263,-0.0307,25.0,3.78,0.075,0
1772315156.8531804,fleet_test_qwen2.5-vl-3b,12,0.0556,0.0293,25.23,3.26,0.075,0
1772315156.8892,fleet_test_qwen2.5-vl-3b,13,0.0765,0.0209,32.1,3.59,0.075,1
1772315156.9205337,fleet_test_qwen2.5-vl-3b,14,0.0436,-0.0328,27.8,3.27,0.075,0
1772315156.9524662,fleet_test_qwen2.5-vl-3b,15,0.0654,0.0218,28.31,3.28,0.075,0
1772315156.9838383,fleet_test_qwen2.5-vl-3b,16,0.0706,0.0052,27.74,3.29,0.075,0
1772315157.0167978,fleet_test_qwen2.5-vl-3b,17,0.1074,0.0368,29.24,3.35,0.075,1
1772315157.0546904,fleet_test_qwen2.5-vl-3b,18,0.1182,0.0108,34.19,3.4,0.075,1
1772315157.0905817,fleet_test_qwen2.5-vl-3b,19,0.0572,-0.061,31.69,3.88,0.075,0
