timestamp,task_id,step,drift_score,drift_velocity,vlm_forward_ms,acc_overhead_ms,threshold,intervention_active
1772560453.5850177,0,0,0.0166,0.0166,516.11,27.03,0.0036,1
1772560474.968055,1,0,0.0165,0.0165,202.3,54.12,0.0036,1
1772560496.6856556,2,0,0.0166,0.0166,141.23,51.51,0.0036,1
1772560514.9493465,3,0,0.0166,0.0166,153.15,51.09,0.0036,1
1772560532.4834774,4,0,0.0166,0.0166,131.66,58.1,0.0036,1
1772560544.24691,5,0,0.0166,0.0166,129.42,49.13,0.0036,1
1772560562.118574,6,0,0.0167,0.0167,118.21,47.3,0.0036,1
1772560577.027171,7,0,0.0166,0.0166,98.89,47.39,0.0036,1
1772560591.9239388,8,0,0.0167,0.0167,98.39,49.04,0.0036,1
1772560609.3658125,9,0,0.0166,0.0166,100.22,47.55,0.0036,1
1772560620.2324946,10,0,0.0166,0.0166,100.54,47.43,0.0036,1
1772560639.2078176,11,0,0.0166,0.0166,98.15,48.01,0.0036,1
1772560649.20762,12,0,0.0167,0.0167,129.45,49.2,0.0036,1
1772560670.0663373,13,0,0.0167,0.0167,130.49,50.98,0.0036,1
1772560680.2180586,14,0,0.0167,0.0167,132.07,51.03,0.0036,1
1772560699.2351582,15,0,0.0167,0.0167,131.89,51.1,0.0036,1
1772560718.3647952,16,0,0.0166,0.0166,130.09,52.0,0.0036,1
1772560734.689347,17,0,0.0166,0.0166,131.7,51.34,0.0036,1
1772560758.9132655,18,0,0.0166,0.0166,126.93,52.94,0.0036,1
1772560775.6834972,19,0,0.0167,0.0167,127.29,50.8,0.0036,1
1772560786.2951517,20,0,0.0166,0.0166,127.05,50.3,0.0036,1
1772560811.743879,21,0,0.0166,0.0166,126.48,51.33,0.0036,1
1772560828.8312876,22,0,0.0166,0.0166,127.33,49.9,0.0036,1
1772560865.5077543,23,0,0.0166,0.0166,129.28,49.89,0.0036,1
1772560880.6399896,24,0,0.0167,0.0167,95.45,36.06,0.0036,1
1772560897.8561935,25,0,0.0167,0.0167,87.44,36.07,0.0036,1
1772560924.7586856,26,0,0.0167,0.0167,86.43,36.7,0.0036,1
1772560945.1716852,27,0,0.0168,0.0168,86.34,36.08,0.0036,1
1772560967.9499009,28,0,0.0167,0.0167,85.9,37.25,0.0036,1
1772560994.3217108,29,0,0.0167,0.0167,84.99,36.37,0.0036,1
1772561015.7493668,30,0,0.0167,0.0167,130.68,50.19,0.0036,1
1772561043.3138454,31,0,0.0166,0.0166,131.64,50.3,0.0036,1
1772561064.2652247,32,0,0.0166,0.0166,139.72,52.39,0.0036,1
1772561081.2187374,33,0,0.0166,0.0166,134.38,51.42,0.0036,1
1772561092.4761736,34,0,0.0166,0.0166,134.31,50.78,0.0036,1
1772561111.426279,35,0,0.0166,0.0166,134.88,50.94,0.0036,1
1772561133.5844734,36,0,0.0167,0.0167,160.11,67.17,0.0036,1
1772561148.0625288,37,0,0.0166,0.0166,162.22,65.65,0.0036,1
1772561158.9490824,38,0,0.0166,0.0166,161.58,67.75,0.0036,1
1772561174.1510668,39,0,0.0166,0.0166,156.98,67.53,0.0036,1
1772561191.8243287,40,0,0.0166,0.0166,159.77,66.79,0.0036,1
1772561207.0531046,41,0,0.0167,0.0167,158.33,64.25,0.0036,1
1772561223.8434637,42,0,0.0166,0.0166,157.93,67.09,0.0036,1
1772561233.7817478,43,0,0.0166,0.0166,157.85,67.95,0.0036,1
1772561243.4500592,44,0,0.0167,0.0167,156.21,64.92,0.0036,1
