timestamp,task_id,step,drift_score,drift_velocity,vlm_forward_ms,acc_overhead_ms,threshold,intervention_active
1772310168.7995188,debug_phi4,0,0.0041,0.0041,905.08,30.14,0.2,0
1772310168.8613863,debug_phi4,1,0.0017,-0.0024,51.95,9.17,0.2,0
1772310168.920082,debug_phi4,2,0.002,0.0003,49.18,9.12,0.2,0
1772310168.978335,debug_phi4,3,0.0002,-0.0019,48.75,9.14,0.2,0
1772310169.035757,debug_phi4,4,0.006,0.0058,48.03,9.02,0.2,0
1772310169.094533,debug_phi4,5,0.0084,0.0024,49.54,8.9,0.2,0
1772310169.1530845,debug_phi4,6,0.011,0.0026,48.9,9.09,0.2,0
1772310169.2108388,debug_phi4,7,0.0145,0.0035,48.27,9.09,0.2,0
1772310169.269105,debug_phi4,8,0.0174,0.0029,48.83,9.06,0.2,0
1772310169.3267055,debug_phi4,9,0.0196,0.0023,48.53,8.74,0.2,0
1772310169.3841321,debug_phi4,10,0.0199,0.0002,47.81,9.11,0.2,0
1772310169.4405248,debug_phi4,11,0.023,0.0031,47.18,8.88,0.2,0
1772310169.4968266,debug_phi4,12,0.0258,0.0028,46.56,9.23,0.2,0
1772310169.5526195,debug_phi4,13,0.0248,-0.001,46.39,9.02,0.2,0
1772310169.6088371,debug_phi4,14,0.0277,0.0029,46.85,8.85,0.2,0
1772310169.6663523,debug_phi4,15,0.03,0.0023,47.32,9.67,0.2,0
1772310169.7219563,debug_phi4,16,0.0287,-0.0013,46.05,9.14,0.2,0
1772310169.7796423,debug_phi4,17,0.0306,0.0019,48.5,8.8,0.2,0
1772310169.8361294,debug_phi4,18,0.0391,0.0085,47.13,8.84,0.2,0
1772310169.8929574,debug_phi4,19,0.0334,-0.0057,47.12,9.19,0.2,0
