timestamp,task_id,step,drift_score,drift_velocity,vlm_forward_ms,acc_overhead_ms,threshold,intervention_active
1772403533.4737232,unknown,0,0.0097,0.0097,733.57,24.36,0.075,0
1772403533.523626,unknown,1,0.0052,-0.0046,42.74,6.57,0.075,0
1772403533.5659308,unknown,2,0.0089,0.0037,35.54,6.3,0.075,0
1772403553.7046838,unknown,0,0.0073,0.0073,757.51,41.56,0.075,0
1772403553.7493362,unknown,1,0.0093,0.0019,37.42,6.8,0.075,0
1772403553.7938275,unknown,2,0.0132,0.004,37.37,6.73,0.075,0
1772403564.2721484,unknown,0,0.0064,0.0064,100.36,9.01,0.075,0
1772403564.313057,unknown,1,0.007,0.0007,33.99,6.44,0.075,0
1772403564.3571944,unknown,2,0.0094,0.0024,37.06,6.6,0.075,0
1772403564.397523,unknown,3,0.0118,0.0024,33.74,6.22,0.075,0
1772403564.4367802,unknown,4,0.0123,0.0005,32.76,6.15,0.075,0
1772403564.4759536,unknown,5,0.0112,-0.0011,31.94,6.78,0.075,0
1772403564.5151474,unknown,6,0.0006,-0.0106,32.67,6.19,0.075,0
1772403564.5544262,unknown,7,0.0096,0.009,32.69,6.26,0.075,0
1772403564.5966525,unknown,8,0.0155,0.0059,34.16,7.73,0.075,0
1772403564.6407404,unknown,9,0.0034,-0.012,37.08,6.55,0.075,0
1772403564.6820507,unknown,10,0.0126,0.0091,34.63,6.28,0.075,0
1772403564.7230754,unknown,11,0.0037,-0.0088,34.08,6.53,0.075,0
1772403564.7665508,unknown,12,0.0056,0.0019,36.81,6.23,0.075,0
1772403564.8075523,unknown,13,0.0175,0.0119,34.14,6.47,0.075,0
1772403564.8474312,unknown,14,0.0017,-0.0158,33.24,6.26,0.075,0
1772403564.8859632,unknown,15,0.0165,0.0148,32.03,6.19,0.075,0
1772403564.924044,unknown,16,0.0229,0.0064,31.53,6.28,0.075,0
1772403564.9621084,unknown,17,0.0308,0.0079,31.58,6.22,0.075,0
1772403575.2098973,unknown,0,0.0079,0.0079,372.91,24.1,0.075,0
1772403575.2512202,unknown,1,0.0128,0.0049,33.78,6.94,0.075,0
1772403575.289632,unknown,2,0.0059,-0.0068,31.78,6.26,0.075,0
1772403575.3290236,unknown,3,0.0099,0.004,32.82,6.23,0.075,0
1772403575.3685925,unknown,4,0.0015,-0.0085,32.51,6.34,0.075,0
1772403575.4125717,unknown,5,0.0044,0.0029,37.16,6.45,0.075,0
1772403575.4559028,unknown,6,0.0093,0.005,36.57,6.35,0.075,0
1772403575.496813,unknown,7,0.0059,-0.0034,33.96,6.57,0.075,0
1772403575.5365126,unknown,8,0.0032,-0.0027,33.07,6.23,0.075,0
1772403575.5770066,unknown,9,0.0034,0.0002,33.0,6.96,0.075,0
1772403575.6177382,unknown,10,0.0022,-0.0012,33.83,6.32,0.075,0
1772403575.6606753,unknown,11,0.0043,0.002,35.28,7.28,0.075,0
1772403575.7018125,unknown,12,0.0028,-0.0015,34.42,6.28,0.075,0
1772403575.7414663,unknown,13,0.0044,0.0016,32.93,6.34,0.075,0
1772403575.7835488,unknown,14,0.0034,-0.001,35.43,6.29,0.075,0
1772403575.8235075,unknown,15,0.0101,0.0067,33.35,6.24,0.075,0
1772403575.8662138,unknown,16,0.0025,-0.0076,35.34,6.99,0.075,0
1772403575.9088326,unknown,17,0.0089,0.0064,35.66,6.6,0.075,0
1772403575.9508212,unknown,18,0.0093,0.0004,35.35,6.26,0.075,0
1772403575.994834,unknown,19,0.001,-0.0083,36.49,7.13,0.075,0
1772403576.035543,unknown,20,0.0011,0.0001,34.0,6.29,0.075,0
1772403576.076011,unknown,21,0.006,0.0048,33.01,7.07,0.075,0
1772403576.1161652,unknown,22,0.0083,0.0024,33.54,6.24,0.075,0
1772403576.15918,unknown,23,0.0069,-0.0014,35.69,6.96,0.075,0
1772403576.2008786,unknown,24,0.0004,-0.0065,34.82,6.3,0.075,0
1772403576.2402585,unknown,25,0.0198,0.0194,32.65,6.36,0.075,0
1772403576.2827005,unknown,26,0.0319,0.0121,35.98,6.12,0.075,0
1772403595.6343048,unknown,0,0.0006,0.0006,98.63,8.0,0.075,0
1772403595.673395,unknown,1,0.0068,0.0063,32.47,6.29,0.075,0
1772403595.7135005,unknown,2,0.0106,0.0038,33.59,6.23,0.075,0
1772403595.7509568,unknown,3,0.0142,0.0037,31.01,6.17,0.075,0
1772403595.7884736,unknown,4,0.0094,-0.0048,30.97,6.3,0.075,0
1772403595.8270314,unknown,5,0.0032,-0.0062,31.16,7.04,0.075,0
1772403595.8663306,unknown,6,0.0207,0.0174,32.16,6.21,0.075,0
1772403595.9080045,unknown,7,0.0087,-0.0119,35.12,6.29,0.075,0
1772403595.945138,unknown,8,0.0103,0.0016,30.77,6.12,0.075,0
1772403595.9826002,unknown,9,0.0165,0.0062,30.98,6.23,0.075,0
1772403596.0200179,unknown,10,0.0129,-0.0036,30.95,6.21,0.075,0
1772403596.0572557,unknown,11,0.0163,0.0034,30.8,6.15,0.075,0
1772403596.094572,unknown,12,0.0318,0.0155,30.86,6.19,0.075,0
1772403596.1318078,unknown,13,0.0431,0.0113,30.77,6.22,0.075,0
1772403606.5585546,unknown,0,0.0046,0.0046,385.29,24.21,0.075,0
1772403606.6004493,unknown,1,0.0166,0.012,35.17,6.26,0.075,0
1772403606.6395717,unknown,2,0.0216,0.005,32.23,6.57,0.075,0
1772403606.6782024,unknown,3,0.0083,-0.0133,32.07,6.25,0.075,0
1772403606.715619,unknown,4,0.0034,-0.0049,30.93,6.21,0.075,0
1772403606.7540312,unknown,5,0.0027,-0.0007,31.85,6.29,0.075,0
1772403606.793677,unknown,6,0.0117,0.009,33.07,6.25,0.075,0
1772403606.8380277,unknown,7,0.0167,0.0049,37.58,6.39,0.075,0
1772403606.8786275,unknown,8,0.004,-0.0127,34.03,6.21,0.075,0
1772403606.9225278,unknown,9,0.007,0.003,37.23,6.3,0.075,0
1772403606.9668188,unknown,10,0.0048,-0.0021,37.57,6.16,0.075,0
1772403607.0055823,unknown,11,0.0081,0.0033,32.15,6.29,0.075,0
1772403607.0442994,unknown,12,0.0091,0.001,32.15,6.23,0.075,0
1772403607.0828497,unknown,13,0.012,0.0029,31.94,6.31,0.075,0
1772403607.1212919,unknown,14,0.0022,-0.0098,31.84,6.31,0.075,0
1772403607.1595736,unknown,15,0.0076,0.0054,31.76,6.22,0.075,0
1772403607.1995275,unknown,16,0.0046,-0.003,33.48,6.19,0.075,0
1772403607.240437,unknown,17,0.0038,-0.0009,34.06,6.53,0.075,0
1772403607.2817402,unknown,18,0.0098,0.006,34.45,6.52,0.075,0
1772403607.32282,unknown,19,0.0022,-0.0076,34.19,6.52,0.075,0
1772403607.3649387,unknown,20,0.0148,0.0126,35.19,6.51,0.075,0
1772403607.4052331,unknown,21,0.0064,-0.0084,33.64,6.25,0.075,0
1772403607.4439068,unknown,22,0.0064,0.0,32.06,6.28,0.075,0
1772403607.4841218,unknown,23,0.0009,-0.0055,33.68,6.2,0.075,0
1772403607.5243344,unknown,24,0.0083,0.0074,33.28,6.56,0.075,0
1772403607.5664766,unknown,25,0.0058,-0.0025,35.56,6.2,0.075,0
1772403607.6061606,unknown,26,0.0034,-0.0024,32.34,6.98,0.075,0
1772403607.6480694,unknown,27,0.0152,0.0118,35.12,6.46,0.075,0
1772403607.6880438,unknown,28,0.0079,-0.0073,33.31,6.26,0.075,0
1772403607.7270486,unknown,29,0.0121,0.0042,32.47,6.18,0.075,0
1772403629.0711303,unknown,0,0.0009,0.0009,96.82,7.88,0.075,0
1772403629.114006,unknown,1,0.0091,0.0083,35.93,6.23,0.075,0
1772403629.1553237,unknown,2,0.0149,0.0057,34.71,6.24,0.075,0
1772403629.1953027,unknown,3,0.0216,0.0068,33.44,6.16,0.075,0
1772403629.238444,unknown,4,0.0168,-0.0048,35.85,6.93,0.075,0
1772403629.2771883,unknown,5,0.0192,0.0024,32.23,6.19,0.075,0
1772403629.3164265,unknown,6,0.0075,-0.0117,32.74,6.24,0.075,0
1772403629.353617,unknown,7,0.0173,0.0098,30.67,6.24,0.075,0
1772403629.3908825,unknown,8,0.0342,0.0169,30.72,6.28,0.075,0
1772403629.4282823,unknown,9,0.0075,-0.0267,30.96,6.2,0.075,0
1772403629.4674463,unknown,10,0.0251,0.0176,32.8,6.12,0.075,0
1772403629.5075831,unknown,11,0.0016,-0.0235,33.63,6.24,0.075,0
1772403629.5445752,unknown,12,0.0002,-0.0014,30.59,6.11,0.075,0
1772403629.5827844,unknown,13,0.0312,0.031,31.77,6.16,0.075,0
1772403629.6209614,unknown,14,0.0079,-0.0233,31.71,6.15,0.075,0
1772403629.660186,unknown,15,0.0307,0.0229,32.64,6.3,0.075,0
1772403629.6983478,unknown,16,0.0391,0.0083,31.62,6.26,0.075,0
1772403629.736265,unknown,17,0.0541,0.0151,31.42,6.23,0.075,0
