timestamp,task_id,step,drift_score,drift_velocity,vlm_forward_ms,acc_overhead_ms,threshold,intervention_active
1772499795.5620234,322,0,0.0067,0.0067,679.77,585.34,0.075,0
1772499795.608282,322,1,0.0068,0.0,21.48,23.02,0.075,0
1772499795.6511056,322,2,0.0069,0.0001,20.52,21.98,0.075,0
1772499795.693459,322,3,0.0077,0.0008,19.96,22.11,0.075,0
1772499795.7356915,322,4,0.007,-0.0007,20.14,21.84,0.075,0
1772499795.7810352,322,5,0.0068,-0.0002,23.4,20.84,0.075,0
1772499795.8255892,322,6,0.0067,-0.0001,31.08,12.53,0.075,0
1772499795.867785,322,7,0.0065,-0.0002,19.97,21.92,0.075,0
1772499795.909968,322,8,0.0062,-0.0003,19.87,22.03,0.075,0
1772499795.9555645,322,9,0.0062,0.0,30.01,15.31,0.075,0
1772499795.9982135,322,10,0.0064,0.0002,21.32,21.05,0.075,0
1772499796.0419111,322,11,0.0061,-0.0003,21.75,21.55,0.075,0
1772499796.0859482,322,12,0.0056,-0.0005,21.92,21.74,0.075,0
1772499796.1291797,322,13,0.0062,0.0006,21.71,21.11,0.075,0
1772499796.1720455,322,14,0.0061,-0.0001,21.03,21.43,0.075,0
1772499796.2167056,322,15,0.0059,-0.0003,21.55,22.75,0.075,0
1772499796.2607086,322,16,0.0057,-0.0002,25.43,18.02,0.075,0
1772499796.3050761,322,17,0.0056,-0.0,22.83,21.12,0.075,0
1772499796.348436,322,18,0.0057,0.0001,21.49,21.47,0.075,0
1772499796.3917317,322,19,0.0055,-0.0002,21.11,21.72,0.075,0
1772499796.4345767,322,20,0.0055,-0.0001,21.18,21.27,0.075,0
1772499796.4772482,322,21,0.0056,0.0002,21.92,20.44,0.075,0
1772499796.5199246,322,22,0.0056,-0.0001,20.42,21.95,0.075,0
1772499796.5623817,322,23,0.005,-0.0005,20.18,21.98,0.075,0
1772499796.6059759,322,24,0.0052,0.0002,20.26,23.07,0.075,0
1772499796.6483498,322,25,0.0052,-0.0001,20.07,22.04,0.075,0
1772499796.690592,322,26,0.0049,-0.0003,20.33,21.66,0.075,0
1772499796.7346673,322,27,0.0048,-0.0001,25.8,17.98,0.075,0
1772499819.2546163,1556,0,0.005,0.005,671.95,657.05,0.075,0
1772499819.3018198,1556,1,0.0049,-0.0,22.15,24.63,0.075,0
1772499819.3473675,1556,2,0.005,0.0001,21.37,23.73,0.075,0
1772499819.3925238,1556,3,0.0053,0.0003,22.03,22.65,0.075,0
1772499819.4376528,1556,4,0.005,-0.0003,21.87,22.8,0.075,0
1772499819.4826927,1556,5,0.0049,-0.0001,21.58,22.99,0.075,0
1772499819.5290582,1556,6,0.0047,-0.0002,21.85,24.09,0.075,0
1772499819.573985,1556,7,0.0044,-0.0003,21.81,22.56,0.075,0
1772499819.6188147,1556,8,0.0044,-0.0,21.29,23.07,0.075,0
1772499819.6634612,1556,9,0.0045,0.0001,21.15,22.99,0.075,0
1772499819.709866,1556,10,0.0042,-0.0003,21.3,24.65,0.075,0
1772499819.756283,1556,11,0.0043,0.0001,25.75,19.46,0.075,0
1772499819.8017712,1556,12,0.0042,-0.0001,23.7,21.29,0.075,0
1772499819.847547,1556,13,0.0041,-0.0001,23.13,21.86,0.075,0
1772499819.8926349,1556,14,0.0042,0.0002,22.59,21.92,0.075,0
1772499819.9379795,1556,15,0.0042,-0.0,22.54,22.32,0.075,0
1772499819.9834569,1556,16,0.0045,0.0003,22.47,22.51,0.075,0
1772499820.0293732,1556,17,0.0042,-0.0002,25.97,19.44,0.075,0
1772499820.074327,1556,18,0.0038,-0.0004,22.28,22.09,0.075,0
1772499820.1199112,1556,19,0.0036,-0.0002,21.96,23.21,0.075,0
1772499820.1653547,1556,20,0.0037,0.0002,21.96,23.08,0.075,0
1772499820.2098668,1556,21,0.0037,-0.0,22.15,21.98,0.075,0
1772499831.3912265,alf_v_3,0,0.0039,0.0039,77.45,84.41,0.075,0
1772499831.41973,alf_v_3,1,0.004,0.0001,22.77,5.36,0.075,0
1772499831.4474287,alf_v_3,2,0.0039,-0.0001,20.47,6.96,0.075,0
1772499831.474624,alf_v_3,3,0.0039,-0.0,20.81,6.13,0.075,0
1772499831.5088525,alf_v_3,4,0.0043,0.0004,19.77,6.33,0.075,0
1772499831.535126,alf_v_3,5,0.0035,-0.0008,19.72,6.32,0.075,0
1772499831.5616384,alf_v_3,6,0.0039,0.0004,19.7,6.57,0.075,0
1772499831.5886936,alf_v_3,7,0.0034,-0.0005,19.78,6.96,0.075,0
1772499831.6153662,alf_v_3,8,0.0036,0.0002,20.14,6.28,0.075,0
1772499831.6419241,alf_v_3,9,0.0035,-0.0001,19.65,6.67,0.075,0
1772499831.668558,alf_v_3,10,0.0035,0.0,19.71,6.68,0.075,0
1772499831.695303,alf_v_3,11,0.0039,0.0004,19.83,6.67,0.075,0
1772499831.7219553,alf_v_3,12,0.0039,0.0,19.9,6.52,0.075,0
1772499831.7486238,alf_v_3,13,0.0029,-0.001,19.93,6.5,0.075,0
1772499831.7754319,alf_v_3,14,0.0034,0.0005,19.93,6.64,0.075,0
1772499831.8022807,alf_v_3,15,0.003,-0.0003,21.91,4.7,0.075,0
1772499831.8300471,alf_v_3,16,0.0031,0.0001,20.78,6.67,0.075,0
1772499831.857191,alf_v_3,17,0.0032,0.0001,21.6,5.26,0.075,0
1772499831.88421,alf_v_3,18,0.0037,0.0005,20.89,5.86,0.075,0
1772499831.9113514,alf_v_3,19,0.0031,-0.0006,20.74,6.13,0.075,0
1772499831.9382534,alf_v_3,20,0.0033,0.0002,20.79,5.86,0.075,0
1772499831.9663625,alf_v_3,21,0.0038,0.0004,20.46,7.33,0.075,0
1772499831.995469,alf_v_3,22,0.0026,-0.0012,21.87,6.41,0.075,0
1772499832.0220962,alf_v_3,23,0.0033,0.0007,20.4,5.97,0.075,0
1772499832.0487597,alf_v_3,24,0.0031,-0.0002,19.96,6.46,0.075,0
1772499832.075689,alf_v_3,25,0.0025,-0.0006,20.05,6.62,0.075,0
1772499832.1025186,alf_v_3,26,0.0029,0.0003,19.91,6.68,0.075,0
1772499832.1295376,alf_v_3,27,0.0029,0.0,19.86,6.89,0.075,0
1772499832.1576996,alf_v_3,28,0.0028,-0.0001,19.93,7.96,0.075,0
1772499832.1847267,alf_v_3,29,0.0028,-0.0,19.95,6.79,0.075,0
1772499843.2900383,983,0,0.0029,0.0029,768.43,760.84,0.075,0
1772499843.3409424,983,1,0.0033,0.0004,22.02,28.52,0.075,0
1772499843.3904068,983,2,0.0029,-0.0004,21.08,28.09,0.075,0
1772499843.439439,983,3,0.0027,-0.0002,20.78,28.0,0.075,0
1772499843.4882667,983,4,0.0027,0.0,20.66,27.91,0.075,0
1772499843.5370054,983,5,0.0028,0.0001,26.46,22.02,0.075,0
1772499843.587137,983,6,0.003,0.0003,21.84,28.03,0.075,0
1772499843.6360967,983,7,0.0031,0.0,22.38,26.29,0.075,0
1772499843.6851008,983,8,0.0029,-0.0002,22.2,26.48,0.075,0
1772499843.7340853,983,9,0.0026,-0.0003,20.82,27.84,0.075,0
1772499843.7828414,983,10,0.0029,0.0003,20.63,27.87,0.075,0
1772499843.8315942,983,11,0.0028,-0.0001,20.65,27.85,0.075,0
1772499843.8804533,983,12,0.003,0.0001,20.63,27.93,0.075,0
1772499843.9293306,983,13,0.0029,-0.0001,20.69,27.92,0.075,0
1772499843.9781737,983,14,0.0024,-0.0005,20.63,27.94,0.075,0
1772499844.0270267,983,15,0.0021,-0.0003,21.06,27.48,0.075,0
1772499844.0759778,983,16,0.0024,0.0002,20.71,27.96,0.075,0
1772499844.124926,983,17,0.0024,0.0,20.79,27.91,0.075,0
1772499862.495797,alf_v_114,0,0.0025,0.0025,73.63,84.65,0.075,0
1772499862.52484,alf_v_114,1,0.0027,0.0002,20.81,7.88,0.075,0
1772499862.5537999,alf_v_114,2,0.0023,-0.0004,19.76,8.94,0.075,0
1772499862.5813959,alf_v_114,3,0.0024,0.0001,19.58,7.73,0.075,0
1772499862.6092026,alf_v_114,4,0.002,-0.0004,21.11,6.26,0.075,0
1772499862.639916,alf_v_114,5,0.0018,-0.0002,26.61,3.85,0.075,0
1772499862.6666527,alf_v_114,6,0.002,0.0002,19.23,7.28,0.075,0
1772499862.6931992,alf_v_114,7,0.0022,0.0002,19.38,6.92,0.075,0
1772499862.7197833,alf_v_114,8,0.0022,0.0001,19.64,6.73,0.075,0
1772499862.7468827,alf_v_114,9,0.0018,-0.0005,19.12,7.75,0.075,0
1772499862.7736173,alf_v_114,10,0.0019,0.0001,19.29,7.21,0.075,0
1772499862.8003285,alf_v_114,11,0.0017,-0.0002,19.78,6.67,0.075,0
1772499862.8270144,alf_v_114,12,0.0014,-0.0003,19.23,7.23,0.075,0
1772499862.8536663,alf_v_114,13,0.0018,0.0004,19.41,7.02,0.075,0
