timestamp,task_id,step,drift_score,drift_velocity,vlm_forward_ms,acc_overhead_ms,threshold,intervention_active
1772305384.836082,2619,0,0.017,0.017,613.34,591.9,0.075,0
1772305384.881526,2619,1,0.0606,0.0435,21.24,23.84,0.075,0
1772305384.9248674,2619,2,0.1065,0.0459,19.93,23.13,0.075,1
1772305384.9673913,2619,3,0.1008,-0.0057,19.84,22.55,0.075,1
1772305385.0097036,2619,4,0.106,0.0052,19.63,22.54,0.075,1
1772305385.0519748,2619,5,0.1042,-0.0019,19.62,22.48,0.075,1
1772305385.0953152,2619,6,0.0987,-0.0055,19.68,23.51,0.075,1
1772305385.1392953,2619,7,0.1087,0.0101,28.27,15.56,0.075,1
1772305385.18306,2619,8,0.1006,-0.0081,25.97,17.48,0.075,1
1772305385.2256982,2619,9,0.103,0.0024,29.27,13.18,0.075,1
1772305385.2686787,2619,10,0.1057,0.0026,20.14,22.59,0.075,1
1772305385.3133101,2619,11,0.1046,-0.0011,26.89,17.25,0.075,1
1772305385.3559332,2619,12,0.102,-0.0025,28.3,14.15,0.075,1
1772305385.3985412,2619,13,0.1044,0.0024,26.87,15.56,0.075,1
1772305385.44115,2619,14,0.1043,-0.0001,26.62,15.82,0.075,1
1772305385.4836874,2619,15,0.1023,-0.0021,24.47,17.9,0.075,1
1772305385.5259113,2619,16,0.1011,-0.0012,19.66,22.42,0.075,1
1772305385.5681214,2619,17,0.0986,-0.0025,19.61,22.44,0.075,1
1772305385.610393,2619,18,0.1089,0.0103,19.74,22.38,0.075,1
1772305385.6538634,2619,19,0.1082,-0.0007,19.77,23.57,0.075,1
1772305386.883423,131386001,0,0.11,0.11,611.26,594.63,0.075,1
1772305386.9296205,131386001,1,0.1082,-0.0018,20.81,25.18,0.075,1
1772305386.9728065,131386001,2,0.1052,-0.003,21.34,21.67,0.075,1
1772305387.0151985,131386001,3,0.1042,-0.0011,19.5,22.74,0.075,1
1772305387.0573895,131386001,4,0.095,-0.0092,19.1,22.96,0.075,1
1772305387.0995104,131386001,5,0.0965,0.0015,19.09,22.89,0.075,1
1772305387.1429498,131386001,6,0.1029,0.0064,19.17,24.14,0.075,1
1772305387.1850355,131386001,7,0.0986,-0.0043,19.92,22.04,0.075,1
1772305387.2272253,131386001,8,0.103,0.0044,19.33,22.73,0.075,1
