timestamp,task_id,step,drift_score,drift_velocity,vlm_forward_ms,acc_overhead_ms,threshold,intervention_active
1772318417.8785386,2619,0,0.0074,0.0074,531.66,25.24,0.075,0
1772318417.936257,2619,1,0.0199,0.0125,52.51,3.61,0.075,0
1772318418.1866746,131386001,0,0.031,0.031,177.48,54.16,0.075,0
1772318418.228219,131386001,1,0.0006,-0.0305,37.34,3.48,0.075,0
1772318418.2698069,131386001,2,0.0064,0.0058,37.52,3.52,0.075,0
1772318418.3094375,131386001,3,0.0177,0.0113,35.56,3.5,0.075,0
1772318418.3494642,131386001,4,0.0078,-0.0099,35.86,3.65,0.075,0
1772318418.3882663,131386001,5,0.0513,0.0435,34.68,3.55,0.075,0
1772318418.7849808,655,0,0.0771,0.0771,294.74,80.2,0.075,1
1772318418.8332734,655,1,0.0863,0.0092,44.3,3.55,0.075,1
1772318418.9233232,alf_v_0,0,0.036,0.036,68.87,18.91,0.075,0
1772318418.9690433,alf_v_0,1,0.0744,0.0384,41.58,3.5,0.075,0
1772318419.0181937,alf_v_0,2,0.0084,-0.066,44.94,3.65,0.075,0
1772318419.0582604,alf_v_0,3,0.0399,0.0315,35.91,3.6,0.075,0
1772318419.0990856,alf_v_0,4,0.0321,-0.0077,36.68,3.58,0.075,0
1772318419.1400383,alf_v_0,5,0.0781,0.0459,36.86,3.56,0.075,1
1772318419.183065,alf_v_0,6,0.0652,-0.0129,39.14,3.55,0.075,0
1772318419.2270548,alf_v_0,7,0.0882,0.023,39.9,3.58,0.075,1
1772318419.2756264,alf_v_0,8,0.0718,-0.0164,44.26,3.94,0.075,0
1772318419.3165867,alf_v_0,9,0.1087,0.0369,36.77,3.61,0.075,1
1772318419.3563561,alf_v_0,10,0.0855,-0.0232,35.73,3.62,0.075,1
1772318419.3955212,alf_v_0,11,0.111,0.0255,35.22,3.58,0.075,1
1772318419.438695,alf_v_0,12,0.0844,-0.0266,39.07,3.71,0.075,1
1772318419.4803836,alf_v_0,13,0.1043,0.0199,37.67,3.62,0.075,1
1772318419.5252085,alf_v_0,14,0.0888,-0.0154,40.46,3.98,0.075,1
1772318419.5659826,alf_v_0,15,0.1024,0.0136,36.66,3.76,0.075,1
1772318419.608189,alf_v_0,16,0.0876,-0.0148,38.27,3.58,0.075,1
1772318419.6478095,alf_v_0,17,0.1003,0.0126,35.69,3.57,0.075,1
1772318419.6863575,alf_v_0,18,0.0863,-0.014,34.63,3.58,0.075,1
1772318419.7265782,alf_v_0,19,0.0978,0.0115,36.32,3.55,0.075,1
1772318419.7694604,alf_v_0,20,0.0858,-0.012,38.97,3.55,0.075,1
1772318419.8159583,alf_v_0,21,0.0961,0.0102,42.35,3.81,0.075,1
1772318419.8568652,alf_v_0,22,0.0856,-0.0104,37.0,3.56,0.075,1
1772318419.8988607,alf_v_0,23,0.0951,0.0094,38.03,3.62,0.075,1
1772318419.9374404,alf_v_0,24,0.0857,-0.0094,34.74,3.46,0.075,1
1772318419.9765105,alf_v_0,25,0.0944,0.0087,34.93,3.83,0.075,1
1772318420.0155902,alf_v_0,26,0.0856,-0.0089,35.0,3.75,0.075,1
1772318420.05464,alf_v_0,27,0.0943,0.0088,35.19,3.52,0.075,1
1772318420.0925825,alf_v_0,28,0.085,-0.0093,34.22,3.4,0.075,1
1772318420.1307633,alf_v_0,29,0.0945,0.0095,34.39,3.46,0.075,1
1772318420.1686969,alf_v_0,30,0.0841,-0.0104,34.19,3.46,0.075,1
1772318420.2076688,alf_v_0,31,0.0945,0.0104,35.19,3.48,0.075,1
1772318420.2460797,alf_v_0,32,0.0829,-0.0116,34.61,3.5,0.075,1
1772318420.2873404,alf_v_0,33,0.0947,0.0118,37.46,3.51,0.075,1
1772318420.3289847,alf_v_0,34,0.081,-0.0137,37.74,3.56,0.075,1
1772318420.370669,alf_v_0,35,0.0947,0.0137,37.1,4.15,0.075,1
1772318420.4136689,alf_v_0,36,0.0785,-0.0162,38.59,3.55,0.075,1
1772318420.4522321,alf_v_0,37,0.0945,0.016,34.73,3.51,0.075,1
1772318420.4910004,alf_v_0,38,0.0757,-0.0188,34.56,3.91,0.075,1
1772318420.5302207,alf_v_0,39,0.0942,0.0185,35.36,3.54,0.075,1
1772318420.5694637,alf_v_0,40,0.0729,-0.0213,35.42,3.5,0.075,0
1772318420.6149778,alf_v_0,41,0.1043,0.0314,41.13,3.88,0.075,1
1772318420.66234,alf_v_0,42,0.0877,-0.0166,43.26,3.73,0.075,1
1772318420.7026105,alf_v_0,43,0.1037,0.016,35.53,4.33,0.075,1
1772318420.7465656,alf_v_0,44,0.0858,-0.0179,40.01,3.48,0.075,1
1772318420.787784,alf_v_0,45,0.103,0.0173,37.25,3.56,0.075,1
1772318420.8297784,alf_v_0,46,0.0845,-0.0186,38.08,3.55,0.075,1
1772318420.8747704,alf_v_0,47,0.1025,0.018,40.63,4.0,0.075,1
1772318420.9146707,alf_v_0,48,0.0839,-0.0186,35.78,3.78,0.075,1
1772318420.966863,alf_v_0,49,0.1022,0.0183,48.04,3.78,0.075,1
1772318421.0135067,alf_v_0,50,0.0836,-0.0185,42.58,3.67,0.075,1
1772318421.059472,alf_v_0,51,0.1019,0.0183,41.98,3.61,0.075,1
1772318421.101653,alf_v_0,52,0.0836,-0.0183,38.32,3.48,0.075,1
1772318421.1428988,alf_v_0,53,0.1014,0.0178,37.23,3.6,0.075,1
1772318421.183546,alf_v_0,54,0.0835,-0.0178,36.71,3.58,0.075,1
1772318421.224306,alf_v_0,55,0.1004,0.0168,36.27,4.14,0.075,1
1772318421.2657647,alf_v_0,56,0.0836,-0.0168,37.35,3.75,0.075,1
1772318421.306023,alf_v_0,57,0.0994,0.0158,36.32,3.59,0.075,1
1772318421.34646,alf_v_0,58,0.0835,-0.0159,36.55,3.54,0.075,1
1772318421.3859622,alf_v_0,59,0.0983,0.0148,35.62,3.53,0.075,1
1772318421.4264243,alf_v_0,60,0.0832,-0.0151,36.5,3.6,0.075,1
1772318421.4665651,alf_v_0,61,0.0969,0.0137,36.1,3.69,0.075,1
