timestamp,task_id,step,drift_score,drift_velocity,vlm_forward_ms,acc_overhead_ms,threshold,intervention_active
1772514005.7204978,2619,0,0.0109,0.0109,411.41,21.41,0.0036,1
1772514005.7635107,2619,1,0.011,0.0001,27.28,15.13,0.0036,1
1772514005.974855,131386001,0,0.0109,0.0109,138.13,50.92,0.0036,1
1772514006.011416,131386001,1,0.0112,0.0003,20.64,15.38,0.0036,1
1772514006.048404,131386001,2,0.011,-0.0002,20.24,16.18,0.0036,1
1772514006.0855508,131386001,3,0.0114,0.0004,20.2,16.48,0.0036,1
1772514006.1226287,131386001,4,0.0114,-0.0,19.64,16.95,0.0036,1
1772514006.1589315,131386001,5,0.0113,-0.0001,20.17,15.65,0.0036,1
1772514006.1958022,131386001,6,0.011,-0.0003,20.07,16.38,0.0036,1
1772514006.2314093,131386001,7,0.0113,0.0003,19.21,16.0,0.0036,1
1772514006.2689745,131386001,8,0.0113,-0.0,19.0,18.17,0.0036,1
1772514006.3048491,131386001,9,0.0113,-0.0001,20.65,14.72,0.0036,1
1772514006.6600158,655,0,0.0107,0.0107,236.3,84.81,0.0036,1
1772514006.696372,655,1,0.0107,-0.0,19.5,16.46,0.0036,1
1772514006.752707,alf_v_0,0,0.0107,0.0107,40.06,14.2,0.0036,1
1772514006.7888532,alf_v_0,1,0.0107,0.0001,21.58,14.03,0.0036,1
1772514006.824599,alf_v_0,2,0.0109,0.0002,20.48,14.74,0.0036,1
1772514006.8612225,alf_v_0,3,0.0106,-0.0004,22.8,13.35,0.0036,1
1772514006.8963988,alf_v_0,4,0.0109,0.0003,21.47,13.29,0.0036,1
1772514006.9335868,alf_v_0,5,0.0108,-0.0001,19.62,17.1,0.0036,1
1772514006.9692662,alf_v_0,6,0.0109,0.0001,19.74,15.51,0.0036,1
1772514007.0062497,alf_v_0,7,0.0109,0.0,19.8,16.76,0.0036,1
1772514007.042106,alf_v_0,8,0.0105,-0.0003,18.8,16.65,0.0036,1
1772514007.0784817,alf_v_0,9,0.0105,-0.0,19.29,16.69,0.0036,1
1772514007.1136491,alf_v_0,10,0.0106,0.0001,20.19,14.57,0.0036,1
1772514007.152365,alf_v_0,11,0.0108,0.0002,20.5,17.69,0.0036,1
1772514007.1884055,alf_v_0,12,0.0106,-0.0002,21.58,13.65,0.0036,1
1772514007.2240365,alf_v_0,13,0.0108,0.0002,20.7,14.45,0.0036,1
1772514007.2606258,alf_v_0,14,0.0106,-0.0002,20.65,15.49,0.0036,1
1772514007.2965453,alf_v_0,15,0.0105,-0.0001,19.94,15.39,0.0036,1
1772514007.3323967,alf_v_0,16,0.0106,0.0,19.54,15.87,0.0036,1
1772514007.3682008,alf_v_0,17,0.0108,0.0002,19.62,15.75,0.0036,1
1772514007.4036453,alf_v_0,18,0.0106,-0.0002,22.38,12.66,0.0036,1
1772514007.441365,alf_v_0,19,0.0105,-0.0001,22.55,14.45,0.0036,1
1772514007.4794052,alf_v_0,20,0.0106,0.0,23.51,13.68,0.0036,1
1772514007.5151703,alf_v_0,21,0.0108,0.0003,21.42,13.93,0.0036,1
1772514007.55293,alf_v_0,22,0.0106,-0.0002,23.81,13.56,0.0036,1
1772514007.5911233,alf_v_0,23,0.0108,0.0002,21.35,15.95,0.0036,1
1772514007.627591,alf_v_0,24,0.0107,-0.0001,20.85,14.96,0.0036,1
1772514007.66355,alf_v_0,25,0.0108,0.0001,21.08,14.29,0.0036,1
1772514007.699258,alf_v_0,26,0.0107,-0.0001,22.24,12.94,0.0036,1
1772514007.737059,alf_v_0,27,0.0108,0.0001,23.32,13.68,0.0036,1
1772514007.7741764,alf_v_0,28,0.0107,-0.0,20.17,16.56,0.0036,1
1772514007.810208,alf_v_0,29,0.0107,0.0,23.46,12.19,0.0036,1
1772514007.8463037,alf_v_0,30,0.0107,-0.0,20.11,15.58,0.0036,1
1772514007.882341,alf_v_0,31,0.0107,0.0,19.64,16.02,0.0036,1
1772514007.9179573,alf_v_0,32,0.0107,-0.0,21.07,14.11,0.0036,1
1772514007.9536495,alf_v_0,33,0.0107,0.0,20.64,14.62,0.0036,1
1772514007.989275,alf_v_0,34,0.0107,-0.0,19.8,15.39,0.0036,1
1772514008.024958,alf_v_0,35,0.0107,0.0001,20.1,15.08,0.0036,1
1772514008.0622828,alf_v_0,36,0.0106,-0.0001,20.28,16.61,0.0036,1
1772514008.0975637,alf_v_0,37,0.0107,0.0001,20.72,14.14,0.0036,1
1772514008.1332347,alf_v_0,38,0.0106,-0.0001,23.42,11.75,0.0036,1
1772514008.169519,alf_v_0,39,0.0107,0.0001,19.39,16.47,0.0036,1
1772514008.2066686,alf_v_0,40,0.0106,-0.0001,21.4,15.24,0.0036,1
1772514008.242159,alf_v_0,41,0.0105,-0.0001,20.67,14.42,0.0036,1
1772514008.2781181,alf_v_0,42,0.0107,0.0003,20.76,14.83,0.0036,1
1772514008.3133066,alf_v_0,43,0.0107,-0.0,19.66,15.17,0.0036,1
1772514008.350314,alf_v_0,44,0.0106,-0.0001,18.94,17.73,0.0036,1
1772514008.3854752,alf_v_0,45,0.0107,0.0001,22.12,12.67,0.0036,1
1772514008.4212892,alf_v_0,46,0.0106,-0.0001,23.45,11.92,0.0036,1
1772514008.4590762,alf_v_0,47,0.0105,-0.0001,21.91,15.46,0.0036,1
1772514008.4946768,alf_v_0,48,0.0109,0.0004,21.21,13.94,0.0036,1
1772514008.5314612,alf_v_0,49,0.0107,-0.0002,22.47,13.88,0.0036,1
1772514008.5668733,alf_v_0,50,0.0107,-0.0,20.2,14.78,0.0036,1
1772514008.6027906,alf_v_0,51,0.0107,0.0,21.16,14.29,0.0036,1
1772514008.6387663,alf_v_0,52,0.0107,-0.0,20.88,14.65,0.0036,1
1772514008.6748166,alf_v_0,53,0.0107,0.0,22.35,13.27,0.0036,1
1772514008.7111676,alf_v_0,54,0.0107,-0.0,23.61,12.35,0.0036,1
1772514008.746615,alf_v_0,55,0.0107,0.0,20.31,14.77,0.0036,1
1772514008.7840848,alf_v_0,56,0.0107,-0.0,20.57,16.48,0.0036,1
1772514008.8196208,alf_v_0,57,0.0107,0.0001,20.23,14.89,0.0036,1
1772514008.855971,alf_v_0,58,0.0107,-0.0001,19.41,16.53,0.0036,1
1772514008.893076,alf_v_0,59,0.0108,0.0001,19.0,17.72,0.0036,1
1772514008.9291542,alf_v_0,60,0.0107,-0.0001,19.59,16.1,0.0036,1
1772514008.9647033,alf_v_0,61,0.0108,0.0001,20.72,14.14,0.0036,1
1772514009.0018091,alf_v_0,62,0.0107,-0.0001,19.4,17.28,0.0036,1
1772514009.0374215,alf_v_0,63,0.0108,0.0001,19.6,15.63,0.0036,1
1772514009.0739372,alf_v_0,64,0.0107,-0.0001,18.88,17.27,0.0036,1
1772514009.109535,alf_v_0,65,0.0108,0.0001,20.89,14.34,0.0036,1
1772514009.1455715,alf_v_0,66,0.0107,-0.0001,20.79,14.84,0.0036,1
1772514009.182299,alf_v_0,67,0.0108,0.0001,20.33,16.01,0.0036,1
1772514009.220048,alf_v_0,68,0.0107,-0.0001,19.47,17.89,0.0036,1
1772514009.2554972,alf_v_0,69,0.0108,0.0001,20.69,14.33,0.0036,1
1772514009.291936,alf_v_0,70,0.0107,-0.0001,22.5,13.51,0.0036,1
1772514009.328086,alf_v_0,71,0.0108,0.0001,20.99,14.64,0.0036,1
1772514009.3640218,alf_v_0,72,0.0107,-0.0001,20.73,14.78,0.0036,1
