timestamp,task_id,step,drift_score,drift_velocity,vlm_forward_ms,acc_overhead_ms,threshold,intervention_active
1772315507.0318265,fleet_test_llava-v1.6-7b,0,0.0137,0.0137,74.18,80.72,0.075,0
1772315507.067981,fleet_test_llava-v1.6-7b,1,0.0126,-0.0011,33.63,1.86,0.075,0
1772315507.103965,fleet_test_llava-v1.6-7b,2,0.0112,-0.0014,33.41,2.04,0.075,0
1772315507.1362379,fleet_test_llava-v1.6-7b,3,0.0124,0.0012,29.89,1.88,0.075,0
1772315507.1717012,fleet_test_llava-v1.6-7b,4,0.0221,0.0097,33.05,1.84,0.075,0
1772315507.2054546,fleet_test_llava-v1.6-7b,5,0.0157,-0.0064,31.4,1.78,0.075,0
1772315507.2368374,fleet_test_llava-v1.6-7b,6,0.0161,0.0004,29.11,1.82,0.075,0
1772315507.2674198,fleet_test_llava-v1.6-7b,7,0.0009,-0.0153,28.42,1.76,0.075,0
1772315507.3018563,fleet_test_llava-v1.6-7b,8,0.0091,0.0083,32.25,1.8,0.075,0
1772315507.3329875,fleet_test_llava-v1.6-7b,9,0.0119,0.0028,28.92,1.8,0.075,0
