timestamp,task_id,step,drift_score,drift_velocity,vlm_forward_ms,acc_overhead_ms,threshold,intervention_active
1772455812.991316,322,0,0.0078,0.0078,442.2,19.97,0.1,0
1772455813.0318062,322,1,0.0016,-0.0062,18.98,20.27,0.1,0
1772455833.241247,1556,0,0.03,0.03,165.59,71.93,0.1,0
1772455833.278447,1556,1,0.0346,0.0046,13.77,23.03,0.1,0
1772455842.8859994,alf_v_3,0,0.0009,0.0009,30.11,22.27,0.1,0
1772455842.9225543,alf_v_3,1,0.0089,0.0081,13.16,23.04,0.1,0
1772455842.9590483,alf_v_3,2,0.0021,-0.0068,13.6,22.51,0.1,0
1772455842.9938529,alf_v_3,3,0.0135,0.0114,12.7,21.8,0.1,0
1772455843.0275638,alf_v_3,4,0.0407,0.0272,12.44,21.02,0.1,0
1772455843.0611985,alf_v_3,5,0.0474,0.0068,12.23,21.17,0.1,0
1772455843.0948806,alf_v_3,6,0.0788,0.0314,12.21,21.24,0.1,0
1772455843.1284006,alf_v_3,7,0.06,-0.0188,12.28,21.01,0.1,0
1772455843.16174,alf_v_3,8,0.0292,-0.0308,12.23,20.88,0.1,0
1772455843.195095,alf_v_3,9,0.0252,-0.004,13.05,20.03,0.1,0
1772455843.2283683,alf_v_3,10,0.0612,0.036,12.97,20.06,0.1,0
1772455843.2628207,alf_v_3,11,0.0877,0.0265,13.37,20.84,0.1,0
1772455843.296254,alf_v_3,12,0.0627,-0.025,13.18,19.99,0.1,0
1772455843.3296306,alf_v_3,13,0.1237,0.061,13.16,19.95,0.1,1
1772455843.3631027,alf_v_3,14,0.0921,-0.0315,12.64,20.51,0.1,0
1772455843.396468,alf_v_3,15,0.0234,-0.0687,12.46,20.65,0.1,0
1772455843.4310107,alf_v_3,16,0.058,0.0345,12.53,21.76,0.1,0
1772455843.4651494,alf_v_3,17,0.1242,0.0662,12.61,21.29,0.1,1
1772455843.498427,alf_v_3,18,0.0884,-0.0357,12.45,20.67,0.1,0
1772455843.5317621,alf_v_3,19,0.144,0.0556,12.5,20.57,0.1,1
1772455843.5649981,alf_v_3,20,0.1324,-0.0117,12.24,20.84,0.1,1
1772455843.5982058,alf_v_3,21,0.0509,-0.0815,12.34,20.72,0.1,0
1772455843.6315126,alf_v_3,22,0.0882,0.0373,12.53,20.54,0.1,0
1772455843.6648428,alf_v_3,23,0.1447,0.0565,12.4,20.7,0.1,1
1772455843.6980693,alf_v_3,24,0.1183,-0.0265,12.48,20.59,0.1,1
1772455843.7315342,alf_v_3,25,0.1494,0.0311,12.77,20.53,0.1,1
1772455843.7648044,alf_v_3,26,0.1463,-0.003,12.32,20.8,0.1,1
1772455843.7980163,alf_v_3,27,0.1274,-0.019,12.35,20.71,0.1,1
1772455843.8312597,alf_v_3,28,0.1201,-0.0073,12.4,20.69,0.1,1
1772455843.8656178,alf_v_3,29,0.1136,-0.0065,12.42,21.79,0.1,1
1772455853.412033,983,0,0.0369,0.0369,99.62,49.81,0.1,0
1772455853.4486692,983,1,0.0023,-0.0346,14.32,21.95,0.1,0
1772455871.567406,alf_v_114,0,0.1155,0.1155,14.55,22.42,0.1,1
1772455871.6011164,alf_v_114,1,0.1205,0.005,12.87,20.63,0.1,1
1772455871.63543,alf_v_114,2,0.0597,-0.0608,12.58,21.57,0.1,0
1772455871.6717215,alf_v_114,3,0.1349,0.0753,12.83,23.19,0.1,1
1772455871.7073538,alf_v_114,4,0.1051,-0.0298,13.43,22.0,0.1,1
1772455871.740833,alf_v_114,5,0.0979,-0.0072,13.89,19.41,0.1,0
1772455871.7776558,alf_v_114,6,0.0492,-0.0487,16.67,19.67,0.1,0
1772455871.8120384,alf_v_114,7,0.1191,0.0699,13.36,20.72,0.1,1
1772455871.845447,alf_v_114,8,0.0938,-0.0254,13.19,20.01,0.1,0
1772455871.8788142,alf_v_114,9,0.0247,-0.0691,13.17,19.92,0.1,0
1772455871.9124184,alf_v_114,10,0.1209,0.0963,12.98,20.38,0.1,1
1772455871.9466128,alf_v_114,11,0.1555,0.0345,13.07,20.96,0.1,1
1772455871.9819648,alf_v_114,12,0.1035,-0.052,13.07,22.11,0.1,1
1772455872.0172665,alf_v_114,13,0.1484,0.045,13.12,22.03,0.1,1
1772455872.0524871,alf_v_114,14,0.1078,-0.0407,13.16,21.91,0.1,1
1772455872.087567,alf_v_114,15,0.1544,0.0466,13.35,21.55,0.1,1
1772455872.1212037,alf_v_114,16,0.1066,-0.0478,13.15,20.33,0.1,1
1772455872.157966,alf_v_114,17,0.1386,0.032,13.49,23.06,0.1,1
1772455872.194399,alf_v_114,18,0.1056,-0.033,13.47,22.76,0.1,1
1772455872.2305958,alf_v_114,19,0.1527,0.0471,13.41,22.6,0.1,1
1772455872.266568,alf_v_114,20,0.1047,-0.048,13.41,22.39,0.1,1
1772455872.3048248,alf_v_114,21,0.1233,0.0186,13.65,24.42,0.1,1
1772455872.3411593,alf_v_114,22,0.0916,-0.0317,13.53,22.53,0.1,0
1772455872.377919,alf_v_114,23,0.1269,0.0353,13.62,22.68,0.1,1
1772455872.4136195,alf_v_114,24,0.107,-0.0199,13.35,22.15,0.1,1
1772455872.4489832,alf_v_114,25,0.1222,0.0152,13.44,21.72,0.1,1
1772455872.4823236,alf_v_114,26,0.1108,-0.0114,12.51,20.65,0.1,1
1772455872.5155895,alf_v_114,27,0.1208,0.01,12.55,20.55,0.1,1
1772455872.5488281,alf_v_114,28,0.1138,-0.007,12.31,20.77,0.1,1
1772455872.5820467,alf_v_114,29,0.1236,0.0098,12.7,20.37,0.1,1
1772455882.452131,651,0,0.0374,0.0374,41.95,26.88,0.1,0
1772455882.4872446,651,1,0.0791,0.0417,13.34,21.42,0.1,0
1772455882.5228672,651,2,0.0493,-0.0297,13.26,21.95,0.1,0
1772455882.558228,651,3,0.0009,-0.0485,12.95,22.09,0.1,0
1772455882.5918245,651,4,0.0189,0.018,12.81,20.53,0.1,0
1772455882.625311,651,5,0.0289,0.0101,12.83,20.41,0.1,0
1772455882.6588013,651,6,0.053,0.0241,12.95,20.3,0.1,0
1772455882.693388,651,7,0.0674,0.0143,12.9,21.44,0.1,0
1772455882.7289078,651,8,0.0851,0.0177,15.7,19.56,0.1,0
1772455882.7624395,651,9,0.1162,0.0311,12.85,20.44,0.1,1
1772455882.795959,651,10,0.1096,-0.0067,13.51,19.83,0.1,1
1772455882.829804,651,11,0.1026,-0.007,17.25,16.43,0.1,1
1772455882.8630733,651,12,0.1044,0.0018,12.25,20.87,0.1,1
1772455882.8965013,651,13,0.1007,-0.0037,12.96,20.32,0.1,1
1772455882.9310892,651,14,0.0974,-0.0033,13.34,21.08,0.1,0
1772455882.9649556,651,15,0.1187,0.0213,13.21,20.39,0.1,1
1772455882.9993029,651,16,0.1177,-0.001,13.3,20.88,0.1,1
1772455883.0329223,651,17,0.1189,0.0012,13.73,19.73,0.1,1
1772455883.0664208,651,18,0.1215,0.0026,12.92,20.42,0.1,1
1772455883.0999203,651,19,0.0551,-0.0665,12.84,20.5,0.1,0
1772455883.133485,651,20,0.1087,0.0537,12.85,20.46,0.1,1
1772455883.1669562,651,21,0.072,-0.0367,12.91,20.4,0.1,0
1772455883.202664,651,22,0.1139,0.0419,14.1,20.41,0.1,1
1772455883.2360175,651,23,0.105,-0.0088,12.4,20.78,0.1,1
1772455883.2697031,651,24,0.0842,-0.0208,12.38,21.16,0.1,0
1772455883.3039453,651,25,0.1147,0.0305,12.6,21.28,0.1,1
1772455883.3373504,651,26,0.0416,-0.0731,12.86,20.39,0.1,0
1772455883.3709493,651,27,0.1273,0.0857,13.04,20.3,0.1,1
1772455883.4043834,651,28,0.0802,-0.0471,12.93,20.34,0.1,0
1772455883.439143,651,29,0.0766,-0.0036,13.06,21.41,0.1,0
1772455902.4624343,alf_v_125,0,0.1521,0.1521,15.92,21.16,0.1,1
1772455902.4967654,alf_v_125,1,0.0465,-0.1057,17.33,16.68,0.1,0
1772455902.5313935,alf_v_125,2,0.0688,0.0224,13.31,20.92,0.1,0
1772455902.5660613,alf_v_125,3,0.142,0.0732,13.81,20.39,0.1,1
1772455902.6004422,alf_v_125,4,0.1586,0.0166,13.61,20.48,0.1,1
1772455902.6347888,alf_v_125,5,0.1913,0.0327,13.57,20.49,0.1,1
1772455902.6690667,alf_v_125,6,0.204,0.0127,13.37,20.63,0.1,1
1772455902.703137,alf_v_125,7,0.1664,-0.0376,13.43,20.39,0.1,1
1772455902.7370105,alf_v_125,8,0.044,-0.1224,13.37,20.22,0.1,0
1772455902.77095,alf_v_125,9,0.0778,0.0338,13.53,19.99,0.1,0
1772455902.8048978,alf_v_125,10,0.1218,0.0441,13.37,20.08,0.1,1
1772455902.8386998,alf_v_125,11,0.1507,0.0289,13.35,20.19,0.1,1
1772455902.872483,alf_v_125,12,0.0901,-0.0606,13.44,20.06,0.1,0
1772455902.9063604,alf_v_125,13,0.1806,0.0905,13.41,20.08,0.1,1
1772455902.9401813,alf_v_125,14,0.0984,-0.0822,14.12,19.44,0.1,0
1772455902.9741716,alf_v_125,15,0.0894,-0.009,17.03,16.6,0.1,0
1772455903.0082357,alf_v_125,16,0.0647,-0.0247,13.45,20.21,0.1,0
1772455903.0423481,alf_v_125,17,0.1489,0.0842,13.22,20.52,0.1,1
1772455903.0762768,alf_v_125,18,0.1034,-0.0456,13.27,20.37,0.1,1
1772455903.1102757,alf_v_125,19,0.1873,0.084,13.43,20.3,0.1,1
1772455903.1440325,alf_v_125,20,0.1358,-0.0515,13.21,20.28,0.1,1
1772455903.177647,alf_v_125,21,0.104,-0.0319,13.14,20.24,0.1,1
1772455903.2113116,alf_v_125,22,0.0876,-0.0163,13.49,19.92,0.1,0
1772455903.244955,alf_v_125,23,0.1461,0.0585,13.01,20.29,0.1,1
1772455903.2786345,alf_v_125,24,0.1073,-0.0389,13.62,19.8,0.1,1
1772455903.312291,alf_v_125,25,0.193,0.0857,13.6,19.79,0.1,1
1772455903.3460329,alf_v_125,26,0.1485,-0.0445,13.43,20.06,0.1,1
1772455903.379693,alf_v_125,27,0.1078,-0.0407,13.19,20.23,0.1,1
1772455903.4133303,alf_v_125,28,0.0973,-0.0104,13.22,20.17,0.1,0
1772455903.4470952,alf_v_125,29,0.1112,0.0138,13.3,20.07,0.1,1
1772455912.6775653,1728,0,0.1387,0.1387,179.96,67.68,0.1,1
1772455912.7117941,1728,1,0.0621,-0.0766,12.54,21.47,0.1,0
1772455912.7455733,1728,2,0.0561,-0.006,12.21,21.31,0.1,0
1772455912.7791069,1728,3,0.03,-0.0261,12.47,20.83,0.1,0
1772455912.8126402,1728,4,0.0856,0.0556,12.2,21.11,0.1,0
1772455928.8827372,1839,0,0.1768,0.1768,214.62,85.9,0.1,1
1772455928.9171734,1839,1,0.0953,-0.0815,14.08,20.11,0.1,0
1772455928.9511847,1839,2,0.0919,-0.0034,13.59,20.14,0.1,0
1772455928.9851305,1839,3,0.0493,-0.0425,13.32,20.34,0.1,0
1772455929.0187979,1839,4,0.2015,0.1522,13.04,20.37,0.1,1
1772455942.3529012,413,0,0.1828,0.1828,158.11,68.15,0.1,1
1772455942.3871267,413,1,0.2488,0.066,12.8,21.2,0.1,1
1772455960.1098258,566,0,0.1533,0.1533,90.01,38.37,0.1,1
1772455960.1467855,566,1,0.246,0.0928,14.41,22.27,0.1,1
1772455977.770675,alf_v_106,0,0.2224,0.2224,14.97,22.18,0.1,1
1772455977.8057592,alf_v_106,1,0.1733,-0.0491,12.43,22.44,0.1,1
1772455977.8420143,alf_v_106,2,0.1312,-0.042,12.49,23.59,0.1,1
1772455977.8774805,alf_v_106,3,0.1767,0.0455,12.35,22.96,0.1,1
1772455977.9126573,alf_v_106,4,0.1411,-0.0356,12.24,22.67,0.1,1
1772455977.94678,alf_v_106,5,0.0584,-0.0827,12.2,21.77,0.1,0
1772455977.9800458,alf_v_106,6,0.1542,0.0958,12.18,20.85,0.1,1
1772455978.0132184,alf_v_106,7,0.1668,0.0127,12.85,20.18,0.1,1
1772455978.0463724,alf_v_106,8,0.0865,-0.0804,12.85,20.16,0.1,0
1772455978.0808878,alf_v_106,9,0.1426,0.0561,12.74,21.54,0.1,1
1772455978.1140041,alf_v_106,10,0.1434,0.0008,12.75,20.22,0.1,1
1772455978.147161,alf_v_106,11,0.1842,0.0408,12.72,20.29,0.1,1
1772455978.1803133,alf_v_106,12,0.169,-0.0152,12.66,20.35,0.1,1
1772455978.2134438,alf_v_106,13,0.2297,0.0607,12.68,20.31,0.1,1
1772455978.2465663,alf_v_106,14,0.2548,0.0251,12.62,20.36,0.1,1
1772455978.2798116,alf_v_106,15,0.2435,-0.0113,12.63,20.46,0.1,1
1772455978.3153055,alf_v_106,16,0.1223,-0.1212,13.73,21.59,0.1,1
1772455978.3487413,alf_v_106,17,0.1382,0.0159,12.95,20.3,0.1,1
1772455978.382092,alf_v_106,18,0.1422,0.004,12.92,20.25,0.1,1
1772455978.4152076,alf_v_106,19,0.1731,0.0309,12.86,20.11,0.1,1
1772455978.4500964,alf_v_106,20,0.2599,0.0868,12.96,21.78,0.1,1
1772455978.4833107,alf_v_106,21,0.2398,-0.0201,12.9,20.17,0.1,1
1772455978.5165074,alf_v_106,22,0.1222,-0.1177,12.68,20.38,0.1,1
1772455978.5497305,alf_v_106,23,0.1405,0.0183,12.66,20.42,0.1,1
