timestamp,task_id,step,drift_score,drift_velocity,vlm_forward_ms,acc_overhead_ms,threshold,intervention_active
1772391179.2056947,unknown,0,0.0222,0.0222,734.93,23.58,0.2,0
1772391179.2532678,unknown,1,0.0241,0.002,40.82,6.17,0.2,0
1772391179.2921743,unknown,2,0.0217,-0.0025,32.38,6.21,0.2,0
1772391199.7525423,unknown,0,0.0235,0.0235,752.53,42.83,0.2,0
1772391199.794053,unknown,1,0.0213,-0.0022,34.44,6.57,0.2,0
1772391199.8341956,unknown,2,0.0173,-0.004,33.49,6.26,0.2,0
1772391209.2962701,unknown,0,0.0229,0.0229,103.92,7.97,0.2,0
1772391209.3377774,unknown,1,0.0216,-0.0013,34.46,6.62,0.2,0
1772391209.3796966,unknown,2,0.022,0.0004,35.29,6.18,0.2,0
1772391209.4193714,unknown,3,0.0171,-0.0049,32.97,6.33,0.2,0
1772391209.4566736,unknown,4,0.0205,0.0034,30.77,6.23,0.2,0
1772391209.494345,unknown,5,0.0187,-0.0018,31.15,6.25,0.2,0
1772391209.5335217,unknown,6,0.0264,0.0077,32.63,6.28,0.2,0
1772391209.5708804,unknown,7,0.0198,-0.0066,30.77,6.3,0.2,0
1772391209.6081789,unknown,8,0.0144,-0.0055,30.81,6.23,0.2,0
1772391209.6453638,unknown,9,0.0261,0.0117,30.7,6.23,0.2,0
1772391209.6824658,unknown,10,0.0142,-0.0119,30.7,6.13,0.2,0
1772391209.7196383,unknown,11,0.024,0.0098,30.68,6.25,0.2,0
1772391209.758766,unknown,12,0.0229,-0.0011,31.8,6.97,0.2,0
1772391209.8000371,unknown,13,0.0124,-0.0105,33.96,6.4,0.2,0
1772391209.837066,unknown,14,0.0247,0.0123,30.39,6.29,0.2,0
1772391209.8736985,unknown,15,0.007,-0.0177,30.12,6.23,0.2,0
1772391209.910144,unknown,16,0.0046,-0.0024,30.06,6.12,0.2,0
1772391209.9465988,unknown,17,0.004,-0.0007,30.0,6.22,0.2,0
1772391220.3413098,unknown,0,0.01,0.01,352.96,23.55,0.2,0
1772391220.3813398,unknown,1,0.0351,0.0251,33.24,6.37,0.2,0
1772391220.421111,unknown,2,0.0298,-0.0053,33.0,6.39,0.2,0
1772391220.4598162,unknown,3,0.0281,-0.0017,32.19,6.18,0.2,0
1772391220.4983325,unknown,4,0.0216,-0.0065,31.89,6.29,0.2,0
1772391220.536786,unknown,5,0.028,0.0064,31.73,6.36,0.2,0
1772391220.575068,unknown,6,0.032,0.0039,31.53,6.39,0.2,0
1772391220.6138377,unknown,7,0.0302,-0.0018,32.09,6.28,0.2,0
1772391220.6522036,unknown,8,0.0197,-0.0105,31.63,6.35,0.2,0
1772391220.6918538,unknown,9,0.0232,0.0035,32.9,6.37,0.2,0
1772391220.73144,unknown,10,0.0209,-0.0023,32.85,6.34,0.2,0
1772391220.770615,unknown,11,0.0177,-0.0032,32.41,6.38,0.2,0
1772391220.810102,unknown,12,0.0201,0.0025,32.38,6.71,0.2,0
1772391220.8501315,unknown,13,0.0204,0.0002,33.41,6.25,0.2,0
1772391220.8926277,unknown,14,0.0214,0.001,35.74,6.33,0.2,0
1772391220.9332402,unknown,15,0.0282,0.0068,33.2,7.01,0.2,0
1772391220.9786074,unknown,16,0.0181,-0.0101,37.47,7.28,0.2,0
1772391221.021942,unknown,17,0.0313,0.0131,35.28,7.41,0.2,0
1772391221.062832,unknown,18,0.0292,-0.002,34.19,6.28,0.2,0
