timestamp,task_id,step,drift_score,drift_velocity,vlm_forward_ms,acc_overhead_ms,threshold,intervention_active
1772630057.1094437,655,0,0.0112,0.0112,595.7,27.5,0.0036,0
1772630057.1520321,655,1,0.0107,-0.0005,24.32,17.04,0.0036,1
1772630076.955012,115,0,0.0108,0.0108,529.89,161.47,0.0036,0
1772630076.9903293,115,1,0.0113,0.0005,13.51,21.4,0.0036,1
1772630093.6989243,26,0,0.0112,0.0112,152.53,65.4,0.0036,0
1772630093.734873,26,1,0.0109,-0.0004,16.93,18.63,0.0036,1
1772630144.7174616,760,0,0.0108,0.0108,162.31,68.13,0.0036,0
1772630144.752366,760,1,0.0106,-0.0002,13.44,21.02,0.0036,1
1772630156.67668,282,0,0.0104,0.0104,134.17,50.91,0.0036,0
1772630156.711068,282,1,0.0111,0.0006,12.71,21.33,0.0036,1
1772630198.0210922,251,0,0.0105,0.0105,65.63,31.66,0.0036,0
1772630198.0555847,251,1,0.0103,-0.0002,13.63,20.5,0.0036,1
1772630222.421775,229,0,0.0101,0.0101,2185.18,719.94,0.0036,0
1772630222.458323,229,1,0.0107,0.0007,13.75,22.38,0.0036,1
1772630234.2685084,143,0,0.01,0.01,36.32,25.95,0.0036,0
1772630234.3026373,143,1,0.01,-0.0001,12.76,21.02,0.0036,1
