timestamp,task_id,step,drift_score,drift_velocity,vlm_forward_ms,acc_overhead_ms,threshold,intervention_active
1772462900.585569,322,0,0.0055,0.0055,580.49,23.51,0.075,0
1772462900.6332426,322,1,0.0049,-0.0005,40.89,6.25,0.075,0
1772462900.672913,322,2,0.0051,0.0002,32.95,6.32,0.075,0
1772462919.8448992,1556,0,0.006,0.006,755.73,41.27,0.075,0
1772462919.884557,1556,1,0.0084,0.0024,33.03,6.26,0.075,0
1772462919.9226298,1556,2,0.012,0.0036,31.52,6.25,0.075,0
1772462929.0254943,alf_v_3,0,0.0081,0.0081,100.57,8.4,0.075,0
1772462929.0654016,alf_v_3,1,0.0037,-0.0044,33.14,6.32,0.075,0
1772462929.1051013,alf_v_3,2,0.007,0.0033,32.97,6.45,0.075,0
1772462929.1446285,alf_v_3,3,0.0074,0.0004,32.22,7.06,0.075,0
1772462929.1822422,alf_v_3,4,0.0088,0.0014,31.12,6.23,0.075,0
1772462929.2191553,alf_v_3,5,0.0101,0.0013,30.46,6.21,0.075,0
1772462929.2563188,alf_v_3,6,0.0017,-0.0085,30.68,6.24,0.075,0
1772462929.2933626,alf_v_3,7,0.01,0.0083,30.53,6.27,0.075,0
1772462929.3299987,alf_v_3,8,0.0169,0.0069,30.16,6.24,0.075,0
1772462929.3666062,alf_v_3,9,0.0033,-0.0136,30.14,6.23,0.075,0
1772462929.4033802,alf_v_3,10,0.0128,0.0095,30.32,6.2,0.075,0
1772462929.4402065,alf_v_3,11,0.0019,-0.0109,30.34,6.25,0.075,0
1772462929.4770052,alf_v_3,12,0.0018,-0.0001,30.29,6.27,0.075,0
1772462929.5138257,alf_v_3,13,0.0237,0.022,30.36,6.22,0.075,0
1772462929.5517578,alf_v_3,14,0.0003,-0.0234,31.46,6.22,0.075,0
1772462929.5883722,alf_v_3,15,0.0188,0.0185,30.12,6.25,0.075,0
1772462929.6250808,alf_v_3,16,0.0308,0.012,30.21,6.26,0.075,0
1772462929.6620185,alf_v_3,17,0.0355,0.0047,30.38,6.32,0.075,0
1772462938.9683328,983,0,0.0264,0.0264,364.87,23.24,0.075,0
1772462939.0101986,983,1,0.0184,-0.008,34.91,6.23,0.075,0
1772462939.0473268,983,2,0.0079,-0.0105,30.64,6.23,0.075,0
1772462939.083999,983,3,0.0046,-0.0033,30.22,6.21,0.075,0
1772462939.1212356,983,4,0.0036,-0.0009,30.78,6.22,0.075,0
1772462939.1613429,983,5,0.0092,0.0056,33.52,6.35,0.075,0
1772462939.1982725,983,6,0.0107,0.0015,30.45,6.24,0.075,0
1772462939.2348495,983,7,0.0071,-0.0036,30.11,6.23,0.075,0
1772462939.2710347,983,8,0.0021,-0.005,29.74,6.22,0.075,0
1772462939.3073094,983,9,0.0122,0.0101,29.77,6.28,0.075,0
1772462939.3434045,983,10,0.0028,-0.0094,29.6,6.27,0.075,0
1772462939.3796525,983,11,0.0074,0.0046,29.8,6.23,0.075,0
1772462939.4162338,983,12,0.0098,0.0024,30.13,6.22,0.075,0
1772462939.452696,983,13,0.0054,-0.0044,29.98,6.25,0.075,0
1772462939.4891112,983,14,0.0072,0.0019,29.93,6.2,0.075,0
1772462939.525277,983,15,0.0161,0.0089,29.67,6.27,0.075,0
