timestamp,task_id,step,drift_score,drift_velocity,vlm_forward_ms,acc_overhead_ms,threshold,intervention_active
1772316939.031662,2619,0,0.0097,0.0097,608.82,583.37,0.075,0
1772316939.0791388,2619,1,0.0039,-0.0058,30.21,15.99,0.075,0
1772316939.122059,2619,2,0.0018,-0.0022,21.13,21.5,0.075,0
1772316939.164525,2619,3,0.0009,-0.0009,20.84,21.35,0.075,0
1772316939.2070518,2619,4,0.0034,0.0025,20.68,21.55,0.075,0
1772316939.251056,2619,5,0.0016,-0.0018,29.61,14.12,0.075,0
1772316939.293628,2619,6,0.0057,0.0041,26.24,15.95,0.075,0
1772316939.3363402,2619,7,0.0008,-0.005,26.47,15.89,0.075,0
1772316939.379076,2619,8,0.0018,0.001,26.34,16.08,0.075,0
1772316939.4217882,2619,9,0.0009,-0.0009,26.3,16.09,0.075,0
1772316939.4644306,2619,10,0.0121,0.0112,26.18,16.14,0.075,0
1772316939.5070908,2619,11,0.0141,0.002,26.28,16.07,0.075,0
1772316939.5497327,2619,12,0.0005,-0.0135,26.23,16.09,0.075,0
1772316939.5925047,2619,13,0.0022,0.0017,27.08,15.35,0.075,0
1772316939.6352859,2619,14,0.0053,0.0031,26.11,16.35,0.075,0
1772316939.6780374,2619,15,0.0039,-0.0014,26.94,15.48,0.075,0
1772316939.7206593,2619,16,0.0012,-0.0027,26.09,16.22,0.075,0
1772316939.7649202,2619,17,0.0141,0.013,26.77,17.05,0.075,0
1772316939.8091986,2619,18,0.0146,0.0005,25.98,17.05,0.075,0
1772316939.8522666,2619,19,0.0112,-0.0035,26.55,16.1,0.075,0
1772316941.0761116,131386001,0,0.0228,0.0228,608.98,585.74,0.075,0
1772316941.1215065,131386001,1,0.0168,-0.0061,28.51,16.42,0.075,0
1772316941.1651,131386001,2,0.0026,-0.0141,26.29,16.94,0.075,0
1772316941.2081342,131386001,3,0.0029,0.0003,26.04,16.67,0.075,0
1772316941.25088,131386001,4,0.0039,0.001,25.91,16.51,0.075,0
1772316941.293645,131386001,5,0.0116,0.0077,26.05,16.34,0.075,0
1772316941.3370616,131386001,6,0.0196,0.008,28.93,14.17,0.075,0
1772316941.3794532,131386001,7,0.0005,-0.0192,20.7,21.43,0.075,0
1772316941.4217255,131386001,8,0.0036,0.0031,20.52,21.47,0.075,0
1772316941.463955,131386001,9,0.0393,0.0357,20.67,21.3,0.075,0
1772316941.5063074,131386001,10,0.0386,-0.0007,20.43,21.67,0.075,0
1772316942.660396,655,0,0.0426,0.0426,577.73,549.41,0.075,0
1772316942.7041597,655,1,0.029,-0.0136,21.13,22.22,0.075,0
1772316942.7474973,655,2,0.0232,-0.0058,28.77,14.25,0.075,0
1772316942.7913668,655,3,0.0056,-0.0176,34.13,9.41,0.075,0
1772316942.8351352,655,4,0.0202,0.0147,31.27,12.23,0.075,0
1772316942.8756504,655,5,0.0053,-0.0149,20.51,19.74,0.075,0
1772316942.9163008,655,6,0.021,0.0157,20.7,19.67,0.075,0
1772316942.9568286,655,7,0.0017,-0.0193,20.55,19.73,0.075,0
1772316942.9973176,655,8,0.0049,0.0032,20.57,19.66,0.075,0
1772316943.037908,655,9,0.0318,0.0269,20.54,19.79,0.075,0
1772316943.0789735,655,10,0.0141,-0.0177,27.75,13.04,0.075,0
1772316943.1198006,655,11,0.0077,-0.0063,25.67,14.86,0.075,0
1772316943.1605675,655,12,0.0295,0.0218,25.46,15.02,0.075,0
1772316943.2014136,655,13,0.0198,-0.0097,25.57,14.98,0.075,0
1772316943.242231,655,14,0.0124,-0.0073,25.4,15.13,0.075,0
1772316943.2840137,655,15,0.0225,0.01,26.09,15.3,0.075,0
1772316943.3263807,655,16,0.0421,0.0197,29.38,11.91,0.075,0
1772316943.3672,655,17,0.0373,-0.0048,20.29,20.22,0.075,0
1772316943.4080842,655,18,0.0268,-0.0105,20.2,20.38,0.075,0
1772316943.4488633,655,19,0.031,0.0042,20.02,20.48,0.075,0
1772316943.4894178,655,20,0.0483,0.0173,19.78,20.51,0.075,0
1772316943.5300767,655,21,0.0552,0.0069,19.68,20.7,0.075,0
1772316943.5707984,655,22,0.0293,-0.026,19.64,20.83,0.075,0
1772316943.6115925,655,23,0.0306,0.0013,19.94,20.58,0.075,0
1772316943.6523848,655,24,0.0522,0.0216,19.84,20.66,0.075,0
1772316943.693096,655,25,0.0501,-0.0021,19.8,20.66,0.075,0
1772316943.7361357,655,26,0.0663,0.0162,28.88,13.89,0.075,0
1772316943.8937674,alf_v_0,0,0.0083,0.0083,74.3,81.73,0.075,0
1772316943.9216788,alf_v_0,1,0.0247,0.0164,23.35,4.05,0.075,0
1772316943.9513972,alf_v_0,2,0.0174,-0.0072,21.28,8.0,0.075,0
1772316943.979289,alf_v_0,3,0.0049,-0.0126,20.79,6.68,0.075,0
1772316944.0104706,alf_v_0,4,0.006,0.0012,28.94,1.82,0.075,0
1772316944.039934,alf_v_0,5,0.0084,0.0023,26.65,2.41,0.075,0
1772316944.0699117,alf_v_0,6,0.0044,-0.0039,26.78,2.74,0.075,0
1772316944.1003087,alf_v_0,7,0.0041,-0.0004,27.62,1.77,0.075,0
1772316944.1312041,alf_v_0,8,0.008,0.004,28.85,1.71,0.075,0
1772316944.1599598,alf_v_0,9,0.017,0.009,26.66,1.77,0.075,0
1772316944.189172,alf_v_0,10,0.0223,0.0053,24.9,4.01,0.075,0
1772316944.2158325,alf_v_0,11,0.0178,-0.0045,19.68,6.72,0.075,0
1772316944.2425337,alf_v_0,12,0.0454,0.0276,19.84,6.61,0.075,0
1772316944.2698283,alf_v_0,13,0.0512,0.0058,19.82,7.22,0.075,0
1772316944.2972667,alf_v_0,14,0.0306,-0.0206,19.77,7.37,0.075,0
1772316944.3243544,alf_v_0,15,0.0212,-0.0094,20.12,6.69,0.075,0
1772316944.3514829,alf_v_0,16,0.0093,-0.012,19.75,7.12,0.075,0
1772316944.3784142,alf_v_0,17,0.0131,0.0039,19.9,6.79,0.075,0
1772316944.4055312,alf_v_0,18,0.0385,0.0253,19.84,7.03,0.075,0
1772316944.43814,alf_v_0,19,0.0493,0.0108,30.59,1.76,0.075,0
1772316944.4664035,alf_v_0,20,0.0189,-0.0303,22.0,5.96,0.075,0
1772316944.4931393,alf_v_0,21,0.046,0.0271,19.93,6.56,0.075,0
1772316944.5206628,alf_v_0,22,0.0597,0.0137,19.54,7.66,0.075,0
1772316944.5526514,alf_v_0,23,0.0494,-0.0103,29.11,1.8,0.075,0
1772316944.5871046,alf_v_0,24,0.0766,0.0273,32.33,1.79,0.075,1
1772316944.617602,alf_v_0,25,0.0368,-0.0398,26.77,3.45,0.075,0
1772316944.6482437,alf_v_0,26,0.0711,0.0343,27.27,2.38,0.075,0
1772316944.6799774,alf_v_0,27,0.026,-0.0451,29.26,2.11,0.075,0
1772316944.7104719,alf_v_0,28,0.0207,-0.0054,28.3,1.75,0.075,0
1772316944.7402332,alf_v_0,29,0.0103,-0.0104,27.56,1.75,0.075,0
1772316944.7695198,alf_v_0,30,0.0428,0.0326,27.1,1.82,0.075,0
1772316944.7986495,alf_v_0,31,0.0889,0.046,23.77,5.01,0.075,1
1772316944.827069,alf_v_0,32,0.0296,-0.0593,21.33,6.87,0.075,0
1772316944.8547351,alf_v_0,33,0.0526,0.023,21.93,5.43,0.075,0
1772316944.8882005,alf_v_0,34,0.003,-0.0496,30.27,2.81,0.075,0
1772316944.915943,alf_v_0,35,0.0443,0.0412,21.33,5.97,0.075,0
1772316944.9431813,alf_v_0,36,0.0069,-0.0374,20.86,6.03,0.075,0
1772316944.9709616,alf_v_0,37,0.0478,0.0409,21.19,6.23,0.075,0
1772316944.9985323,alf_v_0,38,0.0636,0.0158,20.63,6.58,0.075,0
